hotel_id,hotel_name,hotel_rating,hotel_experience,amenities,address,city,country,location,hotel_price
421,Hotel Seventh Square,3.7,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","2-B, New Fatehpura, Udaipur, Rajasthan, 313001",Udaipur,India,"24.602158, 73.688236",41.0
422,Aroma Home Stay,3.8,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service']","10, Vrindavan Dham Road No.3, Opp. Ram Vatika, New Bhupalpura, Udaipur, Rajsthan, 313001",Udaipur,India,"24.596215, 73.704341",64.0
423,Raffles Udaipur,4.7,Exceptional,"['All inclusive', 'Spa', 'Air conditioning', 'Free WiFi', 'Parking included', 'Laundry']","Raffles Udaipur Island Village Tilakheda, Gram Mantoon, Udaipur, 313024",Udaipur,India,"24.573251, 73.810321",41.0
424,OYO 30226 Hotel Darshan Palace,4.4,Wonderful,"['Air conditioning', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","129,Saheli Marg, New Fatehpura, Uit Circle, Udaipur, Rajasthan, 313001",Udaipur,India,"24.599014, 73.68735",65.0
425,Zade Mount View,5.0,Exceptional,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","ZADE MOUNT VIEW, VILLA NUMBER 24,25,26, ALLIANCE ANAND, GOVERDHAN VILLAS, Udaipur, Rajathan, 313001",Udaipur,India,"24.530231, 73.670692",15.0
426,GG Residency,4.2,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Breakfast available']","Opp. Techno Motors, Goverdhan Vilas, Udaipur, Rajasthan, 313001",Udaipur,India,"24.532528, 73.674563",70.0
427,Hotel Sarovar Grand,4.7,Exceptional,"['Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","2/1, Dholimagri, Shivaji Nagar, Near railway station, Udaipur, rajasthan, 313001",Udaipur,India,"24.571377, 73.699087",55.0
428,Hotel Siddhartha Inn,4.2,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Gulab Bagh Rd, Udaipur, RJ, 313001",Udaipur,India,"24.57272, 73.696144",26.0
429,United-21 Lake City Resort,3.7,Very Good,"['Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Housekeeping']","Plot No. 5279 & 5280 / 2533, Village Nahar Mangra (Dhunimata), Vallabhnagar, Rajasthan, 313 022",Udaipur,India,"24.624987, 73.883286",42.0
430,Sky Blue Guest House,4.1,Wonderful,"['Free WiFi', 'Parking included', 'Breakfast available', 'Room service', '24/7 front desk']","Sky Blue Guest House, Opp. govt. press, Kishanpole, Jawahar Nagar, Khanjipeer, Udaipur, Rajasthan, 313001",Udaipur,India,"24.56769, 73.69196",44.0
431,Saffire Suites,4.0,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Room service', 'Housekeeping', '24/7 front desk']","23 H Road, Bhupalpura, Udaipur, Rajasthan, 313001",Udaipur,India,"24.59897, 73.70627",29.0
432,Jaisingh Garh Hotel and Resort,3.5,Good,"['Air conditioning', 'Free WiFi', 'Breakfast included', 'Pool', 'Restaurant', 'Housekeeping']","3, Haridas Ji Ki Magri, Trident Road, Udaipur, 313001",Udaipur,India,"24.57971, 73.67",43.0
433,Hotel Divya palace & Restaurent,4.7,Exceptional,"['Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","Sukher Road, Opp Eklingnath Petrol Pump, NH-8, Udaipur, Rajasthan, 313001",Udaipur,India,"24.639207, 73.716296",61.0
434,Hotel Suraj Palace,4.3,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service']","2 G Block Hiran Magri, sector 14, Udaipur, RJ, 313002",Udaipur,India,"24.54196, 73.69688",35.0
435,Gorakh Shyam Resort,4.2,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Room service', 'Housekeeping']","Plot no. 2-4,14-17, Samta Nagar, Nr Roshan ji ki Badi Hiran Magri SEC 14, Udaipur, Rajasthan, 313001",Udaipur,India,"24.577543, 73.728916",16.0
436,Kanhaiya Home Stay,3.7,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Housekeeping', '24/7 front desk']","43 Brahampol, Udaipur, Rajasthan, 313001",Udaipur,India,"24.582663, 73.679175",44.0
437,Hotel Reivera,3.8,Very Good,"['Air conditioning', 'Free WiFi', 'Room service', 'Housekeeping', '24/7 front desk']","Champion Salon Flora Complex, Shrinath Colony near Pula Pula, Udaipur, Rajasthan, 313001",Udaipur,India,"24.609253, 73.695709",44.0
438,SS Hotel,3.5,Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Housekeeping', '24/7 front desk']","Behind Valley View Hotel, Near Govt Hospital, Pratapnagar, Udaipur, Rajasthan, 313001",Udaipur,India,"24.594291, 73.76947",15.0
439,Black Pepper Guest House,3.5,Good,"['Air conditioning', 'Free WiFi', 'Laundry', 'Pet friendly', 'Restaurant', 'Breakfast available']","23, Pandu Wari, Gadiya Dvera, Opposite French Bakery, Udaipur, Rajasthan, 313001",Udaipur,India,"24.580559, 73.682602",18.0
440,OYO 18262 Hotel White Tulip,4.0,Very Good,"['Free WiFi', 'Breakfast included', 'Parking included', 'Laundry', 'Kitchen', 'Pool']","Htl White Tulip Mavli Rd. Dabok, Vallabhnagar, Rajasthan, 313022",Udaipur,India,"24.63178, 73.86763",64.0
441,Kurabar Kothi,3.8,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","2 Near Ayurvedic College Ambavgarh, Udaipur, RJ, 313001",Udaipur,India,"24.588339, 73.681526",42.0
442,Sudishti Holiday Homes and Farms,4.4,Wonderful,"['Air conditioning', 'Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Breakfast available']","12, Burhani Nagar, Shobhagpura, Udaipur, Rajasthan, 313001",Udaipur,India,"24.609544, 73.71318",48.0
443,Bhanwar Vilas Guest House,4.4,Excellent,"['Free WiFi', 'Laundry', 'Breakfast available', 'Parking available', 'Room service', 'Housekeeping']","74, Gangour Ghat, Udaipur, Rajasthan, 313001",Udaipur,India,"24.580273, 73.683622",66.0
444,Hotel Opera Inn,3.8,Very Good,"['Air conditioning', 'Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","Airport Rd opp B N  Girls College, Subhash Nagar, Udaipur, Rajasthan, 313001",Udaipur,India,"24.580869, 73.717721",51.0
445,Suryagarh,4.7,Exceptional,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry']","Kahala Phata Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915833, 70.778365",146.0
446,Hotel Jaisalkot,4.4,Excellent,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool']","Kuldhara Turn, Off Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.907567, 70.785272",201.0
447,Jaisalmer Marriott Resort & Spa,4.6,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Jaisalmer-Sam-Dhanana Road, Police Line, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91573, 70.899416",168.0
448,Sunrise Desert Resort,3.5,Good,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.913951, 70.553241",57.0
449,Hotel Tokyo Palace,4.2,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Near Fort, Airforce Chouraha, Dhibba Para, Jaisalmer, Rajasthan, 345 001",Jaisalmer,India,"26.909939, 70.912569",27.0
450,Hotel Rang Mahal,4.1,Very Good,"['Hot Tub', 'Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry']","5-6 Hotel Complex, Sam Road, P.B. No.50, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915632, 70.886555",60.0
451,Jaisalmer Marriott Resort & Spa,4.6,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Jaisalmer-Sam-Dhanana Road, Police Line, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91573, 70.899416",168.0
452,Shiv Tara Desert Camp,4.4,Wonderful,"['Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Opp sam sand dunes, Sam Village, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.83008, 70.53435",321.0
453,Mystic Jaisalmer,3.9,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Near Gadisar gate, Dhibba Para, Old City, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.911927, 70.918261",78.0
454,Hotel Antra Inn Jaisalmer,4.7,Exceptional,"['Free airport shuttle', 'Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry']","Opposite Bhomi Vikas Bank, C.V. Singh Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.917405, 70.904995",67.0
455,WelcomHeritage Mandir Palace,4.2,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Gandhi Chowk, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91513, 70.91016",66.0
456,Amazing Desert Camp,4.5,Wonderful,"['Parking included', 'Breakfast included', 'Restaurant', 'Bar', 'Room service', 'Housekeeping']","7 Km Mile Stone Road, Sam Sand Dunes, Kanoi, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.867436, 70.543552",181.0
457,Aroma Desert Safari Camp,5.0,Exceptional,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.839243, 70.541704",36.0
458,Sam Desert Den,4.5,Wonderful,"['Spa', 'Parking included', 'Pet friendly', 'Outdoor Space', '24/7 front desk', 'Restaurant']","Sam road Sam sand dunes, Opposite national park, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.86659, 70.56661",74.0
459,The Bheemgarh,3.9,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","No 33 Air Force School Rd, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.906287, 70.911118",43.0
460,Hotel Pleasant Haveli,4.6,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Chainpura Street, Gandhi Chowk, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.917717, 70.911426",33.0
461,1st Gate Home - Fusion,4.9,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Dhibba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91254, 70.915339",99.0
462,Hotel Heritage House,5.0,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","583 Hotel Heritage House, Anchalvanshi Colony, Jaisalmer 345001, Jaisalmer, RAJASHTHAN, 345001",Jaisalmer,India,"26.92334, 70.90874",33.0
463,Classic Thar Resort,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","sand dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.855713, 70.551591",47.0
464,Hotel Fifu,4.6,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Opposite: Nagar Palika, Bera Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.908906, 70.914123",29.0
465,DholaMaru Grand,3.7,Very Good,"['Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Business services', 'Bar']","Mohangarh Rd, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.922818, 70.923103",87.0
466,Hotel Romany Haveli Jaisalmer,3.8,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","Fort area near National Handloom, Dhibba Para Manak Chowk Amar Sagar Pol, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.9113, 70.9147",14.0
467,Bhati Desert camp Sam,4.1,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","84/514 sam Village & Post, Sam Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.85615, 70.552254",37.0
468,Hotel Helsinki House,4.6,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Bera Road Opp Nagar Palika, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.903922, 70.911994",24.0
469,Royal Villa Jaisalmer,5.0,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","near airforce circle, Dhibba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.909652, 70.912319",29.0
470,Hotel Chouhan Palace,4.7,Exceptional,"['Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant', 'Bar']","Jodhpur Road, Opp. BSF Gate, Indira Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916956, 70.939487",72.0
471,Treebo Trip Chandrangan Excellency,4.0,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","near Geeta Ashram, Bhaskar Mohalla,, Sadar Bazar, Jaisalmer,, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.918005, 70.909096",34.0
472,Hotel Marina Mahal,4.8,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Dr. K. L. Achalvanshi Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.922103, 70.909016",67.0
473,Hotel Royal Haveli,4.1,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Near Airforce Cricle, Dhibba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.909885, 70.912613",25.0
474,Gaji Hotel,4.8,Exceptional,"['All inclusive', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Near sunset Point, Kalakar colony, Jaisalmer, Jaisalmer, 345001",Jaisalmer,India,"26.91909, 70.91164",13.0
475,Hotel Swan Haveli,4.0,Very Good,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service', 'Housekeeping']","Near Sunset point, Patwa Haveli Road, Kalakar Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.919167, 70.911479",32.0
476,Patel Desert Camp,3.7,Very Good,"['Free WiFi', 'Parking included', 'Laundry', 'Outdoor Space', '24/7 front desk', 'Restaurant']","142/573, Near Parking Area Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.829807, 70.502253",67.0
477,Sairafort Sarovar Portico,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","SPL-1,Shilp Gram, RICO Industrial Area, Ramgarh By Pass, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.911588, 70.922935",52.0
478,Hotel Shahi Palace,4.4,Excellent,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","shiv road , behind HDFC bank, silawata para, Jaisalmer, Rajsthan, 345001",Jaisalmer,India,"26.91295, 70.91115",18.0
479,Golden Haveli,3.8,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Bera Road, Near Gadsagar Lake, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.90579, 70.91568",52.0
480,The Legend Haveli,3.8,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Plot no. 564 Dr. K. L. Achalvansi colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.92351, 70.909157",33.0
481,Abu Safari Jaisalmer,4.2,Very Good,"['Free airport shuttle', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly']","Near Fort, Dhibba Para, Front of Fort Ring Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.909649, 70.908798",3.0
482,Hotel Imperial,4.9,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Business services']","1, C VSingh Colony, Near Hanuman Circle, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915825, 70.908103",30.0
483,Royal Desert Camps,4.0,Very Good,"['Parking included', 'Laundry', 'Restaurant', 'Business services', 'Room service', 'Housekeeping']","ROYAL DESERT SAFARIES PVT. LTD, Nachna Haveli, Gandhi Chowk, Jaisalmer, Jaisalmer, 345001",Jaisalmer,India,"26.91575, 70.90834",66.0
484,Hotel Radhika Jaisalmer,4.0,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","kl anchal vanshi colony dedansar road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.92424, 70.90982",16.0
485,Sky Desert Safari,4.7,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.848654, 70.546722",61.0
486,Hotel Paradise,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Off Fort Janga Para Road, Inside Fort, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.912259, 70.912343",29.0
487,Hotel Sky Plaza,4.6,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Bar']","703,Officers Colony Circle, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.911157, 70.908269",52.0
488,Royal Jaisalmer Resort with Swimming  Pool,4.7,Exceptional,"['Free WiFi', 'Parking included', 'Pet friendly', 'Pool', 'Outdoor Space', 'Barbecue grill']","Sam Sand Dunes, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.82638, 70.531397",120.0
489,Mahadev Palace,4.2,Wonderful,"['Free WiFi', 'Air conditioning', 'Laundry', 'Pool', 'Restaurant', 'Breakfast available']","H-3 RIICO, Jethwai Road, Jaisalmer, Jaisalmer, Rajasthan, India, Jaisalmer, 345001",Jaisalmer,India,"26.92208, 70.92293",30.0
490,Hotel Pol Haveli,4.0,Very Good,"['Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar', 'Room service']","Near Geeta Ashram, dedanser road, Jaisalmer, rajasthan, 345001",Jaisalmer,India,"26.9184, 70.909019",10.0
491,Gorakh Haveli,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Near Fort First Gate, Dhibbapara, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.907784, 70.911883",25.0
492,K K Resorts & Camp,4.2,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Restaurant', 'Business services']","42 KM Sam Road Opp Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.840662, 70.541967",63.0
493,OYO 24960 Amigo Camps,3.9,Very Good,"['Air conditioning', 'Parking included', '24/7 front desk', 'Restaurant', 'Housekeeping']","Amigo Camps, Near Toll Barrier Sam Sand Dunes Kanoi, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.868614, 70.567367",59.0
494,Hotel Akashdeep,3.8,Good,"['Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant', 'Breakfast available']","Hanuman Circle, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.917026, 70.908693",27.0
495,Himmatgarh Palace,4.1,Wonderful,"['Free WiFi', 'Parking included', 'Laundry', 'Pool', 'Restaurant', 'Bar']","Ramgarh Road, Opposite Vyas Chattri, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.923823, 70.904411",30.0
496,Hotel Rose Fort Jaisalmer,4.0,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Kalakar Colony, Rajasthan India, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91907, 70.9119",12.0
497,Prithvi Palace,4.8,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Bar']","kalakar colony, Malka Pol, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.919127, 70.911913",17.0
498,Charming Home in City Center Jaisalmer,4.2,Wonderful,"['Free WiFi', 'Air conditioning', 'Pet friendly', 'Pool', 'Kitchen']","Jaisalmer, Rajasthan",Jaisalmer,India,"26.910917, 70.919551",81.0
499,OYO 1397 Rana Villa,4.2,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pool']","Near Nagarpalika, Gadisar Road, Manak Chowk, Amar Sagar Pol, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.909702, 70.916187",62.0
500,Limra Desert Camp Jaisalmer,3.8,Very Good,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Kitchen']","before parking of Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.856375, 70.552904",60.0
501,Moustache Jaisalmer,4.1,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Housekeeping']","Near Fort Parking, Ring Road, Dhibba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.911423, 70.91275",18.0
502,Sangram Desert Camp,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","Sand Dune, Sangram Desert Camp, Barna Village, Khuri, Jaisalmer, Rajasthan, 345034",Jaisalmer,India,"26.677738, 70.688146",60.0
503,Hotel Pansari Palace,3.5,Good,"['Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant', 'Business services']","Khuri Village, Jaisalmer, Rajasthan, 345034",Jaisalmer,India,"26.611568, 70.714104",18.0
504,Hotel Lal Garh Fort And Palace,4.9,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Patwa Haveli Road, Kalakar Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.918833, 70.912183",42.0
505,Treebo Trend Desert Boutique Resort,3.6,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Dessert Boutique Resort, Kaji ki Dhani, Turke Ki Basti, Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.864062, 70.550559",26.0
506,Gorbandh Palace,3.8,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","No. 1 Tourist Complex, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.913575, 70.867567",47.0
507,Royal Golden Camp,4.1,Wonderful,"['Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Sand Dunes 3 Km, Damodara Village, Near Desert National Park Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.90025, 70.60055",56.0
508,The Secret House - Adults Only,5.0,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Geeta Ashram Circle 100 Meters, Towards dedansar Road Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.918401, 70.908959",19.0
509,Oasis Camp Sam,4.1,Wonderful,"['Free airport shuttle', 'Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry']","Near sand dunes parking, Village sam, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.83075, 70.5343",50.0
510,Rajasthan Adventure Resort,5.0,Exceptional,"['Parking included', 'Laundry', 'Restaurant', 'Business services', 'Bar', 'Room service']","Sam Sand Dunes, Near Parking, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.845449, 70.535308",59.0
511,Desert Glamping,4.3,Wonderful,"['Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Pool', 'Restaurant']","Near Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.854484, 70.551742",70.0
512,The Gulaal,4.9,Exceptional,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool']","Opp Nagarpalika, Jaisalmer, Rajasthan, 302023",Jaisalmer,India,"26.903972, 70.912024",57.0
513,Casa de kaku,5.0,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","sun set point, suli dungar, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.9199, 70.9139",29.0
514,Wind Desert Camp,4.2,Very Good,"['Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant', 'Bar']","Khaba Road, Village Kanoi, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.843055, 70.544023",59.0
515,Hotel Sparrow Palace,4.8,Exceptional,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Business services']","Dedanser Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.919198, 70.909329",27.0
516,ADB Rooms Hotel Yellow Stone Jaisalmer,3.7,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","504, Hanuman Chauraha, Dr. K. L. Achalvanshi Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915914, 70.90791",49.0
517,Hotel Rawal Kot,4.2,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Jodhpur Jaisalmer Highway, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.917903, 70.945728",43.0
518,KF Resort,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Restaurant', 'Gym']","Across Sam Sand Dunes, Main Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.839431, 70.541184",66.0
519,Kasam Desert Safari Camp,3.9,Very Good,"['Parking included', 'Breakfast included', 'Laundry', 'Restaurant', 'Business services', 'Room service']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.855026, 70.55244",53.0
520,Jaipur Desert Camp,4.9,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Room service', 'Housekeeping', '24/7 front desk']","sand dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830098, 70.537177",45.0
521,Desert Dunes Jaisalmer,4.4,Wonderful,"['Spa', 'Parking included', 'Laundry', 'Room service', 'Housekeeping', '24/7 front desk']","Next to Sam Dunes, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.866545, 70.56665",47.0
522,Blessing Hotel,4.2,Wonderful,"['Free WiFi', 'Parking included', 'Pet friendly', 'Pool', 'Room service']","Near Dhibba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.910534, 70.914581",23.0
